-12.320249613470807,10.188594982012836,7728,19,-59507,6.866952789699571,CORRECT
-12.264588133608063,10.890059825777735,7723,38,-59658,7.296849087893864,CORRECT
-13.250863523255285,-13.58275871320607,3923,-11,-59098,62.61682242990654,CORRECT
-13.173212924128032,-19.881235208706833,6347,-22,-59257,89.59778085991678,CORRECT
-12.806615389942992,-11.996156218415129,5714,-25,-59570,112.33766233766234,CORRECT
-14.169128425552213,11.954752031427766,7915,-32,-59617,24.669603524229075,CORRECT
-13.09505321815358,2.283653979097833,4800,3,-59129,110.17964071856288,CORRECT
-12.097577729569187,10.180425196366516,8006,31,-59359,0,INCORRECT
-12.684730374093974,11.397637907577957,7709,-45,-59444,2.297200287150036,CORRECT
-12.092243399340688,10.038837516552261,8608,18,-59698,1.740139211136891,CORRECT
-14.025379078390618,13.148667931259755,4236,40,-59931,0,INCORRECT
-13.562281338894062,-36.0782422505613,1084,-24,-59899,0,INCORRECT
-11.96729488638301,-37.12774700573912,3027,-23,-59015,0,INCORRECT
-11.908620378616062,8.53020176145899,8986,39,-59930,3.9555006180469716,CORRECT
-17.264071879127894,-3.8963729611367732,8810,4,-59212,63.83257030739045,CORRECT
-12.78002296162753,9.273558384541804,8457,49,-59063,3.686635944700461,CORRECT
-12.018962242648076,-7.88560773890708,5595,-10,-59573,108.62250262881177,CORRECT
-12.034840419584699,-12.398071081222925,1361,1,-59775,0,INCORRECT
-13.733223735495294,11.349258407906472,9629,28,-59916,0,INCORRECT
-14.204420415125835,10.784053207428721,3053,46,-59391,3.896103896103896,CORRECT
-12.9690824369814,11.823167561164052,6458,-51,-59651,6.853582554517134,CORRECT
-11.875269189522315,10.73751674996783,9787,-45,-59475,20.71005917159763,CORRECT
-13.210738253037245,-23.347681221864416,1903,-19,-59518,72.15189873417721,CORRECT
-12.90677559190634,-33.05254422300989,9641,-54,-59267,16.796875,CORRECT
-16.560203208276473,8.680431580001816,2468,-9,-59724,119.64285714285714,CORRECT
-13.697225325491472,5.771364120103211,5178,18,-59257,0,INCORRECT
-12.815884047232336,11.239360160868522,5767,11,-59241,5.128205128205129,CORRECT
-14.625214591575142,11.28932135729608,4439,38,-59091,5.660377358490566,CORRECT
-15.86454941979975,12.858568750477453,4964,32,-59347,2.8925619834710745,CORRECT
-12.378474349403252,11.110113723345144,7710,4,-59430,8.280254777070065,CORRECT
-12.458202606021649,-6.007260945255373,9667,-23,-59709,91.33165829145729,CORRECT
-13.037783408669505,12.090116173067104,6797,-47,-59671,9.252669039145907,CORRECT
-12.700730701636026,11.723153450168752,2656,-25,-59472,16.666666666666668,CORRECT
-12.719052954205786,11.372117130371729,4239,1,-59591,14.15929203539823,CORRECT
-12.863541774710257,11.834193575710042,7049,-29,-59506,8.609271523178808,CORRECT
-12.253715820712635,-26.07947274321942,8683,-16,-59254,28.2,CORRECT
-12.096510601410333,10.173737096015564,8106,17,-59847,4.423868312757202,CORRECT
-12.220097877656164,10.615241243276756,3556,-16,-59409,26.203208556149733,CORRECT
-13.185300164650961,-23.426791301655143,9412,-11,-59047,0,INCORRECT
-11.874229025502384,10.502494955958358,4381,-6,-59443,6.41399416909621,CORRECT
-12.855386556155766,11.634747356877197,4012,36,-59060,0,INCORRECT
-12.404969203616494,11.80869575144448,8247,50,-59932,0,INCORRECT
-12.676741249627387,11.450609093924836,4787,-10,-59282,18.072289156626507,CORRECT
-14.977767646443738,12.199213159331624,5467,30,-59544,12.616822429906541,CORRECT
-13.609146624533759,10.446264076261318,1887,16,-59360,66.66666666666667,CORRECT
-12.219015591237959,-22.987737780054967,7776,-35,-59930,98.21428571428571,CORRECT
-11.829619401684932,-45.224222663877946,9132,-32,-59731,0,INCORRECT
-13.865637111834008,-34.03188296324335,4896,-54,-59236,9.899749373433584,CORRECT
-13.325526037217823,12.692836092996755,4107,49,-59958,0,INCORRECT
-12.320249613470807,-17.004388632319916,5867,-53,-59247,100.0,CORRECT
-16.77695530755399,15.369760960326728,9717,-3,-59876,6.135531135531136,CORRECT
-12.33559183988376,8.905394293603614,2652,42,-59804,8.333333333333334,CORRECT
-12.937285368019044,-1.2440432946919593,4613,11,-59381,68.16074188562597,CORRECT
-12.36415664308705,1.968739154125137,6543,-35,-59020,126.09254498714652,CORRECT
-11.860718216281672,11.23173379563128,5722,49,-59343,0,INCORRECT
-18.541323331619804,16.512393732368157,2335,5,-59412,0,INCORRECT
-11.862795434906438,5.330679666650024,6473,-60,-59738,67.6829268292683,CORRECT
-11.888802669253671,-23.983983725689754,1464,-37,-59548,54.86381322957198,CORRECT
-12.160771483702632,11.036002664817383,7451,-44,-59701,6.599713055954089,CORRECT
-12.922017084012495,9.754555181666372,5532,33,-59139,2.0146520146520146,CORRECT
-13.067564311594474,-45.64576245526367,5215,-34,-59152,0,INCORRECT
-11.858641494302129,7.752884099196832,8842,20,-59610,22.822299651567945,CORRECT
-16.30704460693328,13.462540499628398,5763,-56,-59111,20.17543859649123,CORRECT
-11.84826532577864,-12.353705984483243,5165,1,-59212,65.9090909090909,CORRECT
-12.891560797839501,11.6195184099581,3930,7,-59479,0,INCORRECT
-12.123228215949345,10.390203358014247,6843,-4,-59402,12.289156626506024,CORRECT
-13.119027535438835,-5.266829545432074,9326,5,-59456,108.2983193277311,CORRECT
-12.500578323176072,-39.018035323645904,8544,-46,-59822,3.6511156186612577,CORRECT
-17.27956165521351,-24.69662689721522,4691,-27,-59109,39.89769820971867,CORRECT
-14.554123266265025,-7.057113015583015,5875,-3,-59315,106.92307692307692,CORRECT
-12.284192657728175,11.266177123211007,7420,-16,-59197,11.398963730569948,CORRECT
-12.12215793196819,-8.00817024622551,1656,-53,-59236,95.97315436241611,CORRECT
-11.822379005020789,-33.04978756344359,3501,-52,-59776,8.290155440414507,CORRECT
-12.174757560335077,11.18797931093656,9254,-57,-59775,3.671437461107654,CORRECT
-11.999946665424782,9.130028509033052,7306,34,-59760,6.390449438202247,CORRECT
-12.196318672655263,-12.560495740457267,2128,-9,-59187,83.33333333333333,CORRECT
-12.951403030026764,9.57963053106712,3975,45,-59713,5.847953216374269,CORRECT
-12.957292168253634,-34.874673711599,6742,-22,-59606,0,INCORRECT
-16.37313699755947,-10.678601835196368,8992,-1,-59910,12.211668928086839,CORRECT
-12.020019885223272,-41.02252161156196,4353,-46,-59367,0.9216589861751152,CORRECT
-12.517362656201882,-44.7273857674856,2771,-35,-59247,1.3513513513513513,CORRECT
-12.79157488464704,9.2253694399439,6729,49,-59759,2.819548872180451,CORRECT
-12.215769540883867,3.752058057456468,2718,-59,-59200,125.0,CORRECT
-13.493080722252483,-4.974604568296932,1078,-55,-59994,100.0,CORRECT
